HH1,HH2,LN,MWM1,MWM2,MWM3,MWMINT,MWM4,MWM5,MWM6D,MWM6M,MWM6Y,MWM8,MWM9,MWM17,MWM7H,MWM7M,MWM10H,MWM10M,MWM11,MWM12,MWM13,MWM14,MWM15,MWM22,MWM23,MWM24,MWMHINT,MWMFIN,MWB3M,MWB3Y,MWB4,MWB5,MWB6A,MWB6B,MWB7,MWB9,MWB10A,MWB10B,MWB11,MWB12A,MWB12B,MWB14,MWB15,MWB16,MWB17,MWB18,MWB19A,MWB19B,MWB19C,MWB19D,MWB19E,MWB19F,MWB19X,MWB19NR,MMT1,MMT2,MMT3,MMT4,MMT5,MMT6A,MMT6B,MMT6C,MMT6D,MMT6E,MMT6F,MMT6G,MMT6H,MMT6I,MMT9,MMT10,MMT11,MMT12,MCM1,MCM2,MCM3,MCM4,MCM5,MCM6,MCM7,MCM8,MCM9,MCM10,MCM11,MCM12,MCM15,MCM16,MCM17,MCM18M,MCM18Y,MDV1A,MDV1B,MDV1C,MDV1D,MDV1E,MVT1,MVT2,MVT3,MVT5,MVT6,MVT7A,MVT7B,MVT7X,MVT7NR,MVT8,MVT9,MVT10,MVT11,MVT12,MVT13,MVT14,MVT17,MVT18A,MVT18B,MVT18X,MVT18NR,MVT19,MVT20,MVT21,MVT22A,MVT22B,MVT22C,MVT22D,MVT22E,MVT22F,MVT22X,MMA1,MMA3,MMA4,MMA5,MMA6,MMA7,MMA8M,MMA8Y,MMA11,MSB1,MSB2U,MSB2N,MSB3,MSB4,MSB6,MSB7,MSB8,MSB9,MSB12,MSB13,MHA1,MHA2,MHA3,MHA4,MHA5,MHA6,MHA7,MHA8A,MHA8B,MHA8C,MHA10,MHA24,MHA25,MHA26,MHA27,MHA28,MHA29,MHA30,MHA31,MHA32,MHA33,MHA34,MHA35,MHA36,MTA1,MTA2,MTA3,MTA4,MTA5,MTA6,MTA7,MTA8A,MTA8B,MTA8C,MTA8D,MTA8X,MTA8NR,MTA9,MTA10,MTA11,MTA12A,MTA12B,MTA12C,MTA12X,MTA12NR,MTA13,MTA14,MTA15,MTA16,MTA17,MLS1,MLS2,MLS3,MLS4,MWM25$1,MWM25$2,MWM25$3,MWM26A$1,MWM26A$2,MWM26A$3,MWM26B$1,MWM26B$2,MWM26B$3,MWM27A$1,MWM27A$2,MWM27A$3,MWM27B$1,MWM27B$2,MWM27B$3,MWM27C$1,MWM27C$2,MWM27C$3,MWM27D$1,MWM27D$2,MWM27D$3,MWM27E$1,MWM27E$2,MWM27E$3,MWM27X$1,MWM27X$2,MWM27X$3,MWM28$1,MWM28$2,MWM28$3,HH4,HH6,HH7,HH7A,MWDOI,MWAGE,MWDOB,MWDOM,MWAGEM,MMSTATUS,mwelevel,minsurance,ethnicity,ethnicity2,mnweight,wscore,windex5,windex10,wscoreu,windex5u,windex10u,wscorer,windex5r,windex10r,PSU,stratum
634,5,1,634,5,1,304,301,304,12,12,2020,2,1,1,10,49,11,6,1,1,1,1,3,2,2, ,304,3,12,1976,44,1,1,5,1, , , , , , ,3,95, , ,1, , ,C, , , , , ,0,0,3,2, , , , , , , , , , ,1,3,1,3,1,2, , ,1,2,1,2, , ,3,1,1, ,18,6,1999,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,11,1996, ,18,3,5,2,1, ,2, , , , ,1,1,2,2,2,2,2,1,2,2,1,2, , ,1,2, ,2,1,1,1,1,1,2,1,20,2, , ,2, , , , , , , , ,2, , , , , , , ,1,19,0, ,3,10,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,1,6,3,1452,6,924,1163,19,1,1,1,1,1,1.17133140036381,.382593251644298,2,4,-.507157034360719,1,2, , , ,634,16
634,9,3,634,9,3,304,301,304,12,12,2020,1,1,1,9,12,9,30,1,1,1,1,3,2,2, ,304,3,1,1982,38,1,2,9,1, , , , , , , ,3,1,5,2, , , , , , , , ,0,0,3,2, , , , , , , , , , ,1,1,2,0,1,1,1,1,1,1,0,2, , ,3,1,1, ,26,10,2019,2,2,2,8,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,8,2007, ,23,3,2,2,1, ,2, , , , ,1,1,2,1,2,2,2,8,8,1,1,2, , ,2,2, ,2,1,1,1,8,1,1,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,22,0, ,4,3,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,1,6,3,1452,5,985,1292,25,1,2,2,1,1,1.21036391389825,.417329448072888,3,5,-.434181831779647,1,2, , , ,634,16
634,13,3,634,13,3,304,301,304,14,12,2020,2,2,2,11,7, , , , , , , , , , ,304, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,1,6,3, , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,634,16
634,17,2,634,17,2,301,301,301,12,12,2020,1,1,1,15,21,15,36,1,1,1,1,3, , , ,303,3,2,1973,47,1,1,1,1, , , , , , ,2,95, , ,1, , , , ,E, , , ,0,0,3,2, , , , , , , , , , ,1,3,1,3,1,1,0,1,2, , ,2, , ,1,1, , , ,11,1993,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,98,1991, ,16,2,2,2,1, ,2, , , , ,1,1,2,1,2,2,2,2,1,1,2,2, , ,2,1,2,2,2,1,1,8,2,2,1,16,1,20,30,2, , , , , , , , ,2, , , , , , , ,1,20,30,25,1,3,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,1,6,3,1452,7,878,1094,18,1,1,1,1,1,1.17133140036381,.572750227265258,3,6,-.107667589778869,2,4, , , ,634,16
635,6,2,635,6,2,301,301,301,19,12,2020,2,2,5,15,28, , , , , , , , , , ,302, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3, , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,635,16
635,12,1,635,12,1,304,301,304,18,12,2020,1,1,1,10,23,10,42,1,1,1,1,3, , , ,304,3,7,1987,33,1,1,1,1, , , , , , ,1,17,3,6,2, , , , , , , , ,0,0,1,2, , , , , , , , , , ,1,2,1,1,1,1,1,0,2, , ,1,0,1,2,1,1, ,28,7,2013,2,2,2,2,2,1,1,1,2,2, , , , ,3,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,11,2009, ,27,2,2,2,1, ,2, , , , ,1,1,2,1,8,2,2,1,8,8,8,2, , ,2,2, ,8,8,8,8,8,2,1,1,22,2, , ,2, , , , , , , , ,2, , , , , , , ,1,18,1,3,2,7,3,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3,1452,4,1051,1319,22,1,1,2,1,1,2.65011641983408,-.140770734188694,1,2, , , ,.141147939972303,2,3,635,16
635,14,2,635,14,2,301,301,301,19,12,2020,2,1,1,15,29,15,39,3,1,1,1,3, , , ,302,3,1,1977,43,1,1,2,1, , , , , , ,2,95, , ,1, , , ,D, , , , ,0,0,3,2, , , , , , , , , , ,1,3,1,3,1,1,0,1,1,0,1,2, , ,2,1,1, ,28,3,2004,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,2,2003, ,27,2,2,1,1, ,2, , , , ,1,1,2,1,2,2,2,8,8,8, ,2, , ,1,2, ,1,1,1,1,1,1,2,1,15,1,20,30,2, , , , , , , , ,2, , , , , , , ,1,19,0, ,2,3,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3,1452,6,925,1238,26,1,1,1,1,1,2.10913500456051,-.577940075845361,1,1, , , ,-.280830189039924,1,2,635,16
635,16,3,635,16,3,304,301,304,18,12,2020,2,1,1,9,1,9,9,1,1,1,1,3,2,2, ,304,3,2,2003,17,1,2,6,2,2, , ,2, , , ,95, , ,2, , , , , , , , ,0,0,3,2, , , , , , , , , , ,1,2,1,2,2, , , , , , ,2, , ,0,1, , , , , ,8,8,8,8,8,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,3, , ,3, , , , , ,0, , , , , , , , , , ,1,8,8,8,2,2,1,8,8,2, ,2, , ,2,2, ,2,1,2,1,1,2,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,16,0, ,2,10,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3,1452,1,1238, , ,3,2,2,1,1,2.88677304685997,-.125522571190192,1,2, , , ,.155866244024911,2,3,635,16
635,18,3,635,18,3,304,301,304,18,12,2020,2,1,1,18,1,18,17,1,1,1,1,3,2,1,1,304,3,98,1973,47,1,2,9,1, , , , , , , ,95, , ,1, , ,C, , , , , ,2,3,3,2, , , , , , , , , , ,2, ,1,3,1,1,1,1,2, , ,2, , ,2,1,1, ,32,7,2003,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,4,2002, ,32,1,10,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,1,1,2, , ,1,2, ,1,1,2,2,1,2,2,1,30,1,10,30,2, , , , , , , , ,2, , , , , , , ,1,43,0, ,2,10,1,1,1, , ,2, , ,3, , ,A, , ,B, , , , , , , , , , , , , , ,2, , ,301,2,6,3,1452,7,888,1228,28,1,2,1,1,1,2.10913500456051,.0228979909846999,2,3, , , ,.299129334927316,2,4,635,16
635,18,5,635,18,5,304,301,304,18,12,2020,2,1,1,14,59,15,8,1,1,1,1,3,2,2, ,304,3,7,2003,17,1,3,10,2,2, , ,2, , , ,95, , ,1, , , , ,E, , , ,0,0,0,1,0, , , , , , , , , ,1,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,8,8,8,8,8,8, , , , , , , , , ,8, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,3, , ,3, , , , , ,0, , , , , , , , , , ,1,2,2,2,2,2,1,1,1,1,8,2, , ,1,2, ,1,1,1,1,1,1,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,2, , , ,2,8,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3,1452,1,1243, , ,3,3,1,1,1,2.88677304685997,.0228979909846999,2,3, , , ,.299129334927316,2,4,635,16
636,1,2,636,1,2,301,301,301,6,12,2020,1,1,1,11,34,11,49,1,1,1,1,3,2,1,1,301,3,3,1975,45,1,2,6,1, , , , , , , ,28,3,6,2, , , , , , , , ,1,0,3,2, , , , , , , , , , ,2, ,1,3,1,2, , ,1,0,2,2, , ,2,1,1, ,19,7,1994,1,1,1,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,7,1992, ,19,1,1,1,1, ,2, , , , ,1,1,1,1,2,2,1,1,1,1,2,2, , ,2,2, ,1,1,1,2,1,1,1,1,19,1,20,30,2, , , , , , , , ,2, , , , , , , ,1,17,5,10,2,7,1,2,1, , ,2, , ,2, , , , , ,B, , , , , , , , , , , , , , ,2, , ,301,2,6,3,1452,7,903,1111,17,1,2,2,1,1,1.78604785478495,-.305430434595827,1,2, , , ,-.0177899947836167,1,2,636,16
636,3,1,636,3,1,304,301,304,6,12,2020,1,1,1,13,55,14,9,1,1,1,1,3,2,2, ,304,3,5,1975,45,1,2,9,1, , , , , , , ,20,1,5,1, , , , ,E, , , ,2,0,3,2, , , , , , , , , , ,1,3,1,3,1,1,1,0,1,1,0,2, , ,2,1,1, ,24,3,2003,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,11,1998, ,20,2,1,1,1, ,2, , , , ,1,1,2,1,2,2,2,1,1,2,8,2, , ,1,2, ,2,1,1,2,1,2,2,1,20,1,6,30,2, , , , , , , , ,2, , , , , , , ,2, , , ,1,7,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3,1452,7,905,1187,23,1,2,1,1,1,2.88177846641807,.472659775859282,3,5, , , ,.733262331910504,3,6,636,16
636,3,3,636,3,3,304,301,304,6,12,2020,2,1,1,20,16,20,20,1,1,1,1,3,2,2, ,304,3,3,2003,17,1,3,12,2,1,3,12,1,3,11, ,95, , ,1, , , , ,E, , , ,2,0,2,1,3,1,1,1,1,1,1,2,2,2, ,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,8,8,8,8,8,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,3, , ,3, , , , , ,0, , , , , , , , , , ,1,1,2,1,2,2,1,1,1,2,1,2, , ,1,2, ,1,1,1,1,2,2,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,2, , , ,2,9,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3,1452,1,1239, , ,3,3,1,1,1,3.94429014069235,.472659775859282,3,5, , , ,.733262331910504,3,6,636,16
636,5,2,636,5,2,304,301,304,7,12,2020,1,1,1,11,14,11,26,1,1,1,1,3,2,1,1,304,3,8,1983,37,1,4, , , , , , , , , ,95, , ,1, , ,C, , , , , ,0,3,3,2, , , , , , , , , , ,2, ,1,3,1,1,1,1,2, , ,2, , ,2,1,1, ,29,3,2013,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,9,2009, ,18,2,1,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,2,1,1,1,1, ,2, ,1,1,1,8,8,2,1,1,21,1,10,30,2, , , , , , , , ,2, , , , , , , ,1,21,0, ,2,8,1,1,1, , ,2, , ,2, , ,A, , , , , , , , , , , , , , , , , ,2, , ,301,2,6,3,1452,5,1004,1317,26,1,4,1,1,1,3.64841311605484,.503906457087178,3,5, , , ,.763423221126619,4,7,636,16
636,7,1,636,7,1,304,301,304,8,12,2020,2,2,2,9,28, , , , , , , , , , ,304, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3, , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,636,16
636,9,1,636,9,1,304,301,304,8,12,2020,2,2,2,9,29, , , , , , , , , , ,304, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3, , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,636,16
636,11,3,636,11,3,301,301,301,6,12,2020,1,1,1,9,18,9,33,1,1,1,1,3,2,2, ,302,3,9,2003,17,1,2,7,1,2, , ,2, , , ,95, , ,2, , , , , , , , ,3,0,3,1,2,2,2,2,2,2,2,2,2,2,1,3,1,3,1,2, , ,2, , ,1,1,0,1,1, , , ,10,2020,2,1,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2, , , ,1,5,2018, ,16,3,2,1,2, ,2, , , , ,1,1,1,1,2,2,2,1,1,2,2,1,1,1, ,2, ,2,1,1,1,1,2,1,1,15,1,13,10,2, , , , , , , , ,2, , , , , , , ,1,16,4,25,2,5,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3,1452,1,1245,1421,14,1,2,2,1,1,2.38820038646776,.573831579322786,3,6, , , ,.830918512859832,4,7,636,16
636,11,5,636,11,5,301,301,301,6,12,2020,1,1,1,16,21,16,33,1,1,1,1,3,2,2, ,302,3,6,2001,19,1,2,9,1,2, , ,2, , , ,95, , ,2, , , , , , , , ,2,0,3,1,0, , , , , , , , , ,1,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,3, , ,3, , , , , ,17,4,1, , , , , , , , ,1,1,8,1,2,2,1,2,1,1,2,2, , ,1,2, ,1,2,2,1,8,2,1,1,17,1,5,30,2, , , , , , , , ,2, , , , , , , ,1,15,0, ,3,10,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3,1452,1,1218, , ,3,2,2,1,1,2.99452109221208,.573831579322786,3,6, , , ,.830918512859832,4,7,636,16
636,13,1,636,13,1,301,301,301,6,12,2020,2,1,1,16,37,16,50,1,1,1,1,3,2,2, ,303,3,12,1977,42,2, , , , , , , , , ,1,95, , ,1, , , , ,E, , , ,0,2,2,2, , , , , , , , , , ,2, ,1,3,1,1,0,1,2, , ,1,1,0,2,1,1, ,30,2,2015,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,10,2004, ,29,2,2,2,1, ,2, , , , ,1,2,8,8,8,8,8,8,8,8, ,2, , ,2,2, ,8,8,8,8,8,2,8,1,15,1,23,30,2, , , , , , , , ,2, , , , , , , ,1,19,30,15,2,4,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3,1452,6,936,1258,26,1,0,1,1,1,1.78604785478495,.310237179333528,2,4, , , ,.576483763835452,3,5,636,16
636,15,1,636,15,1,301,301,301,7,12,2020,1,1,1,10,59,11,10,1,1,1,1,3, , , ,303,3,1,1972,48,1,2,8,1, , , , , , , ,95, , ,1, , , , ,E, , , ,1,3,1,2, , , , , , , , , , ,1,3,1,3,1,2, , ,1,1,1,2, , ,2,1,1, ,25,7,1997,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,7,1993, ,19,4,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , ,1,23,1,8,30,2, , , , , , , , ,2, , , , , , , ,1,22,10,12,3,6,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3,1452,7,865,1123,21,1,2,1,1,1,1.78604785478495,-.385121026221599,1,2, , , ,-.0947114152718138,1,2,636,16
636,17,3,636,17,3,301,301,301,7,12,2020,1,1,1,11,21,11,32,1,1,1,1,3,2,2, ,301,3,2,1986,34,1,4, , , , , , , , , ,95, , ,1, , , , ,E, , , ,3,1,2,1,0, , , , , , , , , ,1,3,1,3,1,1,0,1,2, , ,2, , ,1,1, , , ,2,2019,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,12,2004, ,20,1,2,2,1, ,2, , , , ,1,1,2,1,2,2,1,2,2,1,2,2, , ,2,2, ,2,8,1,1,8,2,1,1,0, , , ,2, , , , , , , , ,2, , , , , , , ,1,18,0, ,3,5,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3,1452,4,1034,1260,18,1,4,1,1,1,1.91426174537723,.438706748751549,3,5, , , ,.700489139721572,3,6,636,16
636,19,1,636,19,1,304,301,304,6,12,2020,1,1,1,10,49,11,3,1,1,1,1,3, , , ,304,3,98,1972,48,1,1,5,1, , , , , , ,3,95, , ,2, , , , , , , , ,0,0,0,2, , , , , , , , , , ,2, ,1,1,1,1,0,1,2, , ,2, , ,1,1, , , ,3,2011,2,1,8,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,3,2008, ,22,2,2,2,1, ,2, , , , ,1,1,8,1,2,2,2,1,1,2,8,2, , ,2,2, ,2,1,1,1,2,1,2,1,19,2, , ,2, , , , , , , , ,2, , , , , , , ,1,18,10,1,2,10,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3,1452,7,870,1299,35,1,1,2,1,1,1.78604785478495,-.430990762231142,1,2, , , ,-.138987222230832,1,2,636,16
637,12,3,637,12,3,304,301,304,23,12,2020,2,1,1,8,18,8,18,1,1,1,3,1,2,2, ,304,3,98,1987,33,1,1,2,1, , , , , , ,2,95, , ,1, , ,C, , , , , ,0,1,2,2, , , , , , , , , , ,2, ,1,2,1,1,1,1,2, , ,2, , ,2,1,1, ,32,12,2020,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,8,8,2,2,2,2,1,2, , , ,1,11,2018, ,31,3,7,2,1, ,2, , , , ,2, , , , , , , , , , , , , , , , , , , , , , , ,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,20,4,2,2,6,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3,1452,4,1045,1427,31,1,1,1,3,2,.109658634103911,-.130593124944927,1,2, , , ,.150971887118796,2,3,637,50
637,16,1,637,16,1,304,301,304,22,12,2020,1,1,1,12,0,12,11,1,1,1,3,3,2,2, ,304,3,6,1993,27,1,2,6,2, , , , , , , ,3,3,6,1, , , , ,E, , , ,0,1,0,2, , , , , , , , , , ,1,2,1,1,1,1,1,0,2, , ,2, , ,1,1, , , ,9,2018,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,8,8,2,2,2,8,2,1,2, , , ,1,12,2016, ,23,1,9,2,1, ,2, , , , ,2, , , , , , , , , , , , , , , , , , , , , , , ,1,21,2, , ,2, , , , , , , , ,2, , , , , , , ,1,21,10,5,2,7,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3,1452,3,1122,1404,23,1,2,1,3,2,.169318380421303,.222374272888687,2,3, , , ,.491674008579813,3,5,637,50
637,18,1,637,18,1,304,301,304,22,12,2020,1,1,1,9,7,9,24,1,1,1,1,1, , , ,304,3,10,1988,32,1,2,8,2, , , , , , , ,3,3,6,1, , ,C, , , , , ,0,1,0,2, , , , , , , , , , ,2, ,1,2,1,1,1,1,2, , ,2, , ,2,1,1, ,22,9,2015,2,2,2,2,2,1,1,1,2,2, , , , ,3,1,1,1,12,3,1,2, , , , ,3,2,2,8,2,2,2,8,2,2,1,2, , , ,1,9,2010, ,22,2,1,2,1, ,2, , , , ,2, , , , , , , , , , , , , , , , , , , , , , , ,1,22,1,15,30,2, , , , , , , , ,2, , , , , , , ,1,23,5,4,3,5,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3,1452,4,1066,1329,21,1,2,1,3,2,.134652183856179,-1.04402058341157,1,1, , , ,-.730714848852865,1,1,637,50
638,3,1,638,3,1,304,301,304,27,12,2020,2,1,1,12,55,13,4,1,1,1,1,3,2,2, ,304,3,5,1976,44,1,2,7,1, , , , , , , ,19,1,6,1, , ,C, , , , , ,0,3,3,2, , , , , , , , , , ,1,3,1,3,1,1,1,0,1,0,1,2, , ,2,1,1, ,23,5,2005,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,6,1998, ,19,1,3,2,1, ,2, , , , ,1,1,1,2,2,2,2,8,8,1,1,1,1,1, ,1,2,1,1,2,1,1,2,8,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,19,2,2,1,10,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3,1452,6,917,1182,22,1,2,1,1,1,.0964701316449317,1.2480529081898,5,10, , , ,1.48171130134151,5,10,638,50
638,3,3,638,3,3,304,301,304,27,12,2020,2,1,1,13,8,13,14,1,1,1,1,3,2,2, ,304,3,9,2005,15,1,3,10,2,1,3,10,1,2,9, ,95, , ,1, , ,C, , , , , ,0,0,3,1,2,1,1,2,1,2,1,2,1,2, ,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,8,8,8,8,8,2, , , , , , , , , ,2, , , , , , , , , , , ,2,3,2,2,2,2,2,2,2,3, , ,3, , , , , ,0, , , , , , , , , , ,1,1,8,1,2,2,1,1,1,1,8,2, , ,2,2, ,2,1,1,1,1,2,1,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,10,0, ,4,7,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3,1452,1,1269, , ,3,3,1,1,1,.132038667632682,1.2480529081898,5,10, , , ,1.48171130134151,5,10,638,50
638,5,1,638,5,1,304,301,304,27,12,2020,2,1,1,13,16,13,23,1,1,1,1,3,2,2, ,304,3,9,1976,44,1,2,6,1, , , , , , , ,43,3,2,1, , , , , ,F, , ,0,0,3,2, , , , , , , , , , ,1,3,1,3,1,1,1,0,1,0,1,2, , ,2,1,1, ,22,1,2004,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,1,1,2,2,2,2,2,2,2,1,2, , , ,1,3,1997, ,21,2,3,1,1, ,2, , , , ,1,1,2,1,2,2,8,1,8,8,8,2, , ,1,2, ,8,8,1,8,1,2,8,1,17,2, , ,2, , , , , , , , ,2, , , , , , , ,1,20,2,5,2,5,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3,1452,6,921,1167,20,1,2,1,1,1,.0964701316449317,.537142713243552,3,6, , , ,.795504549462889,4,7,638,50
638,5,3,638,5,3,304,301,304,24,12,2020,2,1,1,11,35,11,53,3,1,1,1,3,2,2, ,304,3,1,2004,16,1,3,11,2,1,3,11,1,3,10, ,95, , ,1, , , ,D, , , , ,0,0,0,1,2,1,1,1,2,2,2,2,2,1, ,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,3, , ,3, , , , , ,0, , , , , , , , , , ,1,1,2,1,2,2,1,1,1,1,2,2, , ,2,2, ,1,1,1,8,8,2,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,15,0, ,2,7,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,301,2,6,3,1452,1,1249, , ,3,3,1,1,1,.132038667632682,.537142713243552,3,6, , , ,.795504549462889,4,7,638,50
